event_time,pgn,byte_1,byte_2,byte_3,byte_4,byte_5,byte_6,byte_7,byte_8
1723076081,749,93,0,0,0,0,0,0,0
1723076081,909,0,0,0,0,175,215,70,0
1723076081,1101,0,0,0,0,0,0,0,0
1723076081,1128,0,5,64,0,0,1,0,192
1723076081,773,0,136,0,7,7,0,32,0
1723076081,520,0,0,50,0,12,50,50,50
1723076081,552,50,0,0,219,0,172,0,0
1723076081,840,0,50,61,50,193,1,68,0
1723076081,973,255,253,0,0,11,34,96,4
1723076081,781,0,0,0,0,0,0,0,0
1723076081,845,0,35,250,250,0,10,0,28
1723076081,1037,0,0,0,0,0,0,0,10
1723076081,1010,0,0,0,0,0,0,0,0
1723076081,1074,129,23,64,0,0,12,57,18
1723076081,968,8,0,0,0,0,0,0,0
1723076081,1032,0,0,0,0,0,0,0,0
1723076081,1426,27,104,0,43,8,17,76,81
1723076081,773,0,136,0,7,248,0,32,0
1723076081,520,0,0,50,0,12,50,50,50
1723076081,552,50,0,0,234,0,172,0,0
1723076081,744,50,0,240,0,0,0,0,0
1723076081,973,255,253,0,0,11,34,96,245
1723076081,1293,0,0,0,0,0,101,140,58
1723076081,813,127,80,1,0,128,0,0,0
1723076081,952,255,255,205,255,205,205,192,4
1723076081,1106,0,0,0,3,0,0,0,0
1723076081,773,0,136,0,7,233,0,32,0
1723076081,520,0,0,50,0,12,50,50,50
1723076081,552,50,0,0,249,0,172,0,0
1723076081,840,0,50,61,50,193,1,68,0
1723076081,973,255,253,0,0,11,34,96,230
1723076081,1069,28,0,213,254,0,0,0,0
1723076081,781,0,0,0,0,0,0,0,0
1723076081,845,0,35,250,250,0,11,0,28
1723076081,1037,0,0,0,0,0,0,0,11
1723076081,1042,24,0,0,1,0,115,0,0
1723076081,968,8,0,0,0,0,0,0,0
1723076081,773,0,136,0,7,218,0,32,0
1723076081,520,0,0,50,0,12,50,50,50
1723076081,552,50,0,0,8,0,172,0,0
1723076081,744,50,0,240,0,0,0,0,0
1723076081,973,255,253,0,0,11,34,96,215
1723076081,813,127,80,1,0,128,0,0,0
1723076081,749,78,0,0,0,0,0,0,0
1723076081,909,0,0,0,0,175,230,70,0
1723076081,1173,127,0,32,127,0,0,0,0
1723076081,1101,0,0,0,0,0,0,0,0
1723076081,1266,67,128,110,80,137,68,192,20
1723076081,1080,50,50,50,0,0,0,0,0
1723076081,1128,0,5,64,0,0,1,0,192
1723076081,1330,155,98,52,0,0,0,0,0
1723076081,773,0,136,0,7,203,0,32,0
1723076081,520,0,0,50,0,12,50,50,50
1723076081,552,50,0,0,23,0,172,0,0
1723076081,840,0,50,61,50,193,1,68,0
1723076081,973,255,253,0,0,11,34,96,200
1723076081,781,0,0,0,0,0,0,0,0
1723076081,845,0,35,250,250,0,12,0,28
1723076081,1037,0,0,0,0,0,0,0,12
1723076081,968,8,0,0,0,0,0,0,0
1723076081,1032,0,0,0,0,0,0,0,0
1723076081,773,0,136,0,7,188,0,32,0
1723076081,520,0,0,50,0,12,50,50,50
1723076081,552,50,0,0,38,0,172,0,0
1723076081,744,50,0,240,0,0,0,0,0
1723076081,973,255,253,0,0,11,34,96,185
1723076081,813,127,80,1,0,128,0,0,0
1723076081,1010,0,0,0,0,0,0,0,0
1723076081,1074,129,24,64,0,0,12,57,18
1723076081,952,255,255,205,255,205,205,208,4
1723076081,1490,0,0,0,0,0,0,0,0
1723076081,1554,0,32,2,4,2,130,0,16
1723076081,773,0,136,0,7,173,0,32,0
1723076081,520,0,0,50,0,12,50,50,50
1723076081,552,50,0,0,53,0,172,0,0
1723076081,840,0,50,61,50,193,1,68,0
1723076081,114,2,0,0,0,0,0,0,0
1723076081,973,255,253,0,0,11,34,96,170
1723076081,781,0,0,0,0,0,0,0,0
1723076081,845,0,35,250,250,0,13,0,28
1723076081,1037,0,0,0,0,0,0,0,13
1723076081,1106,0,0,0,3,0,0,0,0
1723076081,968,8,0,0,0,0,0,0,0
1723076081,773,0,136,0,7,158,0,32,0
1723076081,520,0,0,50,0,12,50,50,50
1723076081,552,50,0,0,68,0,172,0,0
1723076081,744,50,0,240,0,0,0,0,0
1723076081,973,255,253,0,0,11,34,96,155
1723076081,1069,28,0,198,254,0,0,0,0
1723076081,813,127,80,1,0,128,0,0,0
1723076081,749,63,0,0,0,0,0,0,0
1723076081,909,0,0,0,0,175,245,70,0
1723076081,1042,24,0,0,1,0,115,0,0
1723076081,1101,0,0,0,0,0,0,0,0
1723076081,1390,240,0,0,0,0,0,0,0
1723076081,1128,0,5,64,0,0,1,0,192
1723076081,773,0,136,0,7,143,0,32,0
1723076081,1166,0,0,0,0,0,0,0,0
1723076081,520,0,0,50,0,12,50,50,50
1723076081,552,50,0,0,83,0,172,0,0
1723076081,840,0,50,61,50,193,1,68,0
1723076081,973,255,253,0,0,11,34,96,140
1723076081,1416,254,0,0,0,0,61,32,6
1723076081,781,0,0,0,0,0,0,0,0
1723076081,845,0,35,250,250,0,14,0,28
1723076081,1037,0,0,0,0,0,0,0,14
1723076081,1294,0,0,0,2,0,0,255,5
1723076081,968,8,0,0,0,0,0,0,0
1723076081,1032,0,0,0,0,0,0,0,0
1723076081,1080,50,50,50,0,0,0,0,0
1723076081,1160,103,0,95,0,0,110,0,0
1723076081,1394,80,128,110,224,0,0,0,0
1723076081,1400,0,0,0,0,0,0,0,0
1723076081,773,0,136,0,7,112,0,32,0
1723076081,520,0,0,50,0,12,50,50,50
1723076081,552,50,0,0,98,0,172,0,0
1723076081,744,50,0,240,0,0,0,0,0
1723076081,973,255,253,0,0,11,34,96,125
1723076081,813,127,80,1,0,128,0,0,0
1723076081,952,255,255,205,255,205,205,224,4
1723076081,773,0,136,0,7,97,0,32,0
1723076081,520,0,0,50,0,12,50,50,50
1723076081,552,50,0,0,113,0,172,0,0
1723076081,840,0,50,61,50,193,1,68,0
1723076081,973,255,253,0,0,11,34,96,110
1723076081,781,0,0,0,0,0,0,0,0
1723076081,845,0,35,250,250,0,15,0,28
1723076081,1037,0,0,0,0,0,0,0,15
1723076081,1010,0,0,0,0,0,0,0,0
1723076081,1074,129,25,64,0,0,12,57,18
1723076081,968,8,0,0,0,0,0,0,0
1723076081,1426,27,104,0,43,12,17,76,86
1723076081,773,0,136,0,7,82,0,32,0
1723076081,520,0,0,50,0,12,50,50,50
1723076081,552,50,0,0,128,0,172,0,0
1723076081,744,50,0,240,0,0,0,0,0
1723076081,973,255,253,0,0,11,34,96,95
1723076081,1293,0,0,0,0,0,101,140,73
1723076081,813,127,80,1,0,128,0,0,0
1723076081,749,32,0,0,0,0,0,0,0
1723076081,909,0,0,0,0,175,4,70,0
1723076081,1101,0,0,0,0,0,0,0,0
1723076081,1106,0,0,0,3,0,0,0,0
1723076081,1128,0,5,64,0,0,1,0,192
1723076081,773,0,136,0,7,67,0,32,0
1723076081,520,0,0,50,0,12,50,50,50
1723076081,552,50,0,0,159,0,172,0,0
1723076081,840,0,50,61,50,193,1,68,0
1723076081,973,255,253,0,0,11,34,96,64
1723076081,1069,28,0,183,254,0,0,0,0
1723076081,781,0,0,0,0,0,0,0,0
1723076081,845,0,35,250,250,0,0,0,28
1723076081,1037,0,0,0,0,0,0,0,0
1723076081,1042,24,0,0,1,0,115,0,0
1723076081,968,8,0,0,0,0,0,0,0
1723076081,1032,0,0,0,0,0,0,0,0
1723076081,773,0,136,0,7,52,0,32,0
1723076081,520,0,0,50,0,12,50,50,50
1723076081,552,50,0,0,174,0,172,0,0
1723076081,744,50,0,240,0,0,0,0,0
1723076081,973,255,253,0,0,11,34,96,49
1723076081,813,127,112,1,0,128,0,0,0
1723076081,1173,127,0,32,127,0,0,0,0
1723076081,1266,67,128,110,80,137,68,192,20
1723076081,1330,155,98,52,0,0,0,0,0
1723076081,952,255,255,205,255,205,205,240,4
1723076081,1080,50,50,50,0,0,0,0,0
1723076081,773,0,136,0,7,37,0,32,0
1723076081,520,0,0,50,0,12,50,50,50
1723076081,552,50,0,0,189,0,172,0,0
1723076081,840,0,50,61,50,193,1,68,0
1723076081,973,255,253,0,0,11,34,96,34
1723076081,781,0,0,0,0,0,0,0,0
1723076081,845,0,35,250,250,0,1,0,28
1723076081,1037,0,0,0,0,0,0,0,1
1723076081,968,8,0,0,0,0,0,0,0
1723076081,773,0,136,0,7,22,0,32,0
1723076081,520,0,0,50,0,12,50,50,50
1723076081,552,50,0,0,204,0,172,0,0
1723076081,744,50,0,240,0,0,0,0,0
1723076081,973,255,253,0,0,11,34,96,19
1723076081,813,127,112,1,0,128,0,0,0
1723076081,749,17,0,0,0,0,0,0,0
1723076081,909,0,0,0,0,175,19,70,0
1723076081,1101,0,0,0,0,0,0,0,0
1723076081,1010,0,0,0,0,0,0,0,0
1723076081,1074,129,26,64,0,0,12,57,18
1723076081,1128,0,5,64,0,0,1,0,192
1723076081,1554,0,32,2,4,2,130,0,16
1723076081,773,0,136,0,7,7,0,32,0
1723076081,520,0,0,50,0,12,50,50,50
1723076081,552,50,0,0,219,0,172,0,0
1723076081,840,0,50,61,50,193,1,68,0
1723076081,114,0,135,89,146,72,0,0,0
1723076081,973,255,253,0,0,11,34,96,4
1723076081,781,0,0,0,0,0,0,0,0
1723076081,845,0,35,250,250,0,2,0,28
1723076081,1037,0,0,0,0,0,0,0,2
1723076081,1106,0,0,0,3,0,0,0,0
1723076081,968,8,0,0,0,0,0,0,0
1723076081,1032,0,0,0,0,0,0,0,0
1723076081,1234,57,86,55,0,0,0,0,0
1723076081,773,0,136,0,7,248,0,32,0
1723076081,520,0,0,50,0,12,50,50,50
1723076081,552,50,0,0,234,0,172,0,0
1723076081,744,50,0,240,0,0,0,0,0
1723076081,114,0,135,89,146,72,0,0,0
1723076081,973,255,253,0,0,11,34,96,245
1723076081,1069,28,0,168,254,0,0,0,0
1723076081,813,127,80,1,0,128,0,0,0
1723076081,1042,24,0,0,1,0,115,0,0
1723076081,952,255,255,205,255,205,205,0,4
1723076081,1390,240,0,0,0,0,0,0,0
1723076081,773,0,136,0,7,233,0,32,0
1723076081,1166,0,0,0,0,0,0,0,0
1723076081,520,0,0,50,0,12,50,50,50
1723076081,552,50,0,0,249,0,172,0,0
1723076081,840,0,50,61,50,193,1,68,0
1723076081,114,0,135,89,146,72,0,0,0
1723076081,973,255,253,0,0,11,34,96,230
1723076081,1416,254,0,0,0,0,61,32,6
1723076081,781,0,0,0,0,0,0,0,0
1723076081,845,0,35,250,250,0,3,0,28
1723076081,1037,0,0,0,0,0,0,0,3
1723076081,1294,0,0,0,2,0,0,255,7
1723076081,968,8,0,0,0,0,0,0,0
1723076081,1080,50,50,50,0,0,0,0,0
1723076081,1160,103,0,95,0,0,110,0,0
1723076081,1394,80,128,110,224,0,0,0,0
1723076081,1400,0,0,0,0,0,0,0,0
1723076081,773,0,136,0,7,218,0,32,0
1723076081,520,0,0,50,0,12,50,50,50
1723076081,552,50,0,0,8,0,172,0,0
1723076081,744,50,0,240,0,0,0,0,0
1723076081,973,255,253,0,0,11,34,96,215
1723076081,114,0,135,89,146,72,0,0,0
1723076081,813,127,112,1,0,128,0,0,0
1723076081,749,2,0,0,0,0,0,0,0
1723076081,909,0,0,0,0,175,34,70,0
1723076081,1101,0,0,0,0,0,0,0,0
1723076081,1128,0,5,64,0,0,1,0,192
1723076081,773,0,136,0,7,203,0,32,0
1723076081,520,0,0,50,0,12,50,50,50
1723076081,552,50,0,0,23,0,172,0,0
1723076081,840,0,50,61,50,193,1,68,0
1723076081,114,0,135,89,146,72,0,0,0
1723076081,973,255,253,0,0,11,34,96,200
1723076081,781,0,0,0,0,0,0,0,0
1723076081,845,0,35,250,250,0,4,0,28
1723076081,1037,0,0,0,0,0,0,0,4
1723076081,1010,0,0,0,0,0,0,0,0
1723076081,1074,129,27,64,0,0,12,57,18
1723076081,968,8,0,0,0,0,0,0,0
1723076081,1032,0,0,0,0,0,0,0,0
1723076081,1426,27,104,0,43,8,17,76,76
1723076081,773,0,136,0,7,188,0,32,0
1723076081,168,4,114,239,47,251,0,0,0
1723076081,520,0,0,50,0,12,50,50,50
1723076081,552,50,0,0,38,0,172,0,0
1723076081,744,50,0,240,0,0,0,0,0
1723076081,114,0,135,89,146,72,0,0,0
1723076081,973,255,253,0,0,11,34,96,185
1723076081,1293,0,0,0,0,0,101,140,88
1723076081,813,127,112,1,0,128,0,0,0
1723076081,952,255,255,205,255,205,205,16,4
1723076081,1106,0,0,0,3,0,0,0,0
1723076081,1458,0,0,137,128,0,2,0,0
1723076081,773,0,136,0,7,173,0,32,0
1723076081,1326,255,255,0,0,0,0,0,0
1723076081,520,0,0,50,0,12,50,50,50
1723076081,552,50,0,0,53,0,172,0,0
1723076081,840,0,50,61,50,193,1,68,0
1723076081,973,255,252,0,0,11,34,96,186
1723076081,1069,28,0,153,254,0,0,0,0
1723076081,781,0,0,0,0,0,0,0,0
1723076081,845,0,35,250,250,0,5,0,28
1723076081,1037,0,0,0,0,0,0,0,5
1723076081,1042,24,0,0,1,0,115,0,0
1723076081,968,8,0,0,0,0,0,0,0
1723076081,773,0,136,0,7,158,0,32,0
1723076081,520,0,0,50,0,12,50,50,50
1723076081,552,50,0,0,68,0,172,0,0
1723076081,744,50,0,240,0,0,0,0,0
1723076081,973,255,252,0,0,11,34,96,171
1723076081,813,127,112,1,0,128,0,0,0
1723076081,749,243,0,0,0,0,0,0,0
1723076081,909,0,0,0,0,175,49,70,0
1723076081,1173,127,0,32,127,0,0,0,0
1723076081,1101,0,0,0,0,0,0,0,0
1723076081,1266,67,128,110,80,137,68,192,20
1723076081,1080,50,50,50,0,0,0,0,0
1723076081,1128,0,5,64,0,0,1,0,192
1723076081,1330,155,98,52,0,0,0,0,0
1723076081,773,0,136,0,7,143,0,32,0
1723076081,1170,86,66,89,72,86,69,0,0
1723076081,520,0,0,50,0,12,50,50,50
1723076081,552,50,0,0,83,0,172,0,0
1723076081,840,0,50,61,50,193,1,68,0
1723076081,973,255,253,0,0,11,34,96,140
1723076081,781,0,0,0,0,0,0,0,0
1723076081,845,0,35,250,250,0,6,0,28
1723076081,1037,0,0,0,0,0,0,0,6
1723076081,968,8,0,0,0,0,0,0,0
1723076081,1032,0,0,0,0,0,0,0,0
1723076081,773,0,136,0,7,112,0,32,0
1723076081,520,0,0,50,0,12,50,50,50
1723076081,552,50,0,0,98,0,172,0,0
1723076081,744,50,0,240,0,0,0,0,0
1723076081,973,255,253,0,0,11,34,96,125
1723076081,1517,252,252,224,0,0,0,0,0
1723076081,813,127,112,1,0,128,0,0,0
1723076081,1010,0,0,0,0,0,0,0,0
1723076081,1074,129,28,64,0,0,12,57,18
1723076081,952,255,255,205,255,205,205,32,4
1723076081,1554,0,32,2,4,2,130,0,16
1723076081,773,0,136,0,7,97,0,32,0
1723076081,168,4,114,239,47,251,0,0,0
1723076081,520,0,0,50,0,12,50,50,50
1723076081,552,50,0,0,113,0,172,0,0
1723076081,840,0,50,61,50,193,1,68,0
1723076081,114,2,0,0,0,0,0,0,0
1723076081,973,255,253,0,0,11,34,96,110
1723076081,781,0,0,0,0,0,0,0,0
1723076081,845,0,35,250,250,0,7,0,28
1723076081,1037,0,0,0,0,0,0,0,7
1723076081,1106,0,0,0,3,0,0,0,0
1723076081,968,8,0,0,0,0,0,0,0
1723076081,773,0,136,0,7,82,0,32,0
1723076081,520,0,0,50,0,12,50,50,50
1723076081,552,50,0,0,128,0,172,0,0
1723076081,744,50,0,240,0,0,0,0,0
1723076081,973,255,253,0,0,11,34,96,95
1723076081,1069,28,0,138,254,0,0,0,0
1723076081,813,127,80,1,0,128,0,0,0
1723076081,749,228,0,0,0,0,0,0,0
1723076081,909,0,0,0,0,175,64,70,0
1723076081,1101,0,0,0,0,0,0,0,0
1723076081,1042,24,0,0,1,0,115,0,0
1723076081,1128,0,5,64,0,0,1,0,192
1723076081,1390,240,0,0,0,0,0,0,0
1723076081,773,0,136,0,7,67,0,32,0
1723076081,1166,0,0,0,0,0,0,0,0
1723076081,520,0,0,50,0,12,50,50,50
1723076081,552,50,0,0,159,0,172,0,0
1723076081,840,0,50,61,50,193,1,68,0
1723076081,973,255,253,0,0,11,34,96,64
1723076081,1416,254,0,0,0,0,61,32,6
1723076081,781,0,0,0,0,0,0,0,0
1723076081,845,0,35,250,250,0,8,0,28
1723076081,1037,0,0,0,0,0,0,0,8
1723076081,1294,0,0,0,2,0,0,255,9
1723076081,968,8,0,0,0,0,0,0,0
1723076081,1032,0,0,0,0,0,0,0,0
1723076081,1080,50,50,50,0,0,0,0,0
1723076081,1160,103,0,95,0,0,110,0,0
1723076081,1394,80,128,110,224,0,0,0,0
1723076081,1400,0,0,0,0,0,0,0,0
1723076081,773,0,136,0,7,52,0,32,0
1723076081,520,0,0,50,0,12,50,50,50
1723076081,552,50,0,0,174,0,172,0,0
1723076081,744,50,0,240,0,0,0,0,0
1723076081,973,255,253,0,0,11,34,96,49
1723076081,813,127,80,1,0,128,0,0,0
1723076081,952,255,255,205,255,205,205,48,4
1723076081,773,0,136,0,7,37,0,32,0
1723076081,520,0,0,50,0,12,50,50,50
1723076081,552,50,0,0,189,0,172,0,0
1723076081,840,0,50,61,50,193,1,68,0
1723076081,973,255,253,0,0,11,34,96,34
1723076081,781,0,0,0,0,0,0,0,0
1723076081,845,0,35,250,250,0,9,0,28
1723076081,1037,0,0,0,0,0,0,0,9
1723076081,1010,0,0,0,0,0,0,0,0
1723076081,1074,129,29,64,0,0,12,57,18
1723076081,968,8,0,0,0,0,0,0,0
1723076081,1426,27,104,0,43,8,17,76,69
1723076081,773,0,136,0,7,22,0,32,0
1723076081,1486,0,0,0,0,0,0,0,0
1723076081,520,0,0,50,0,12,50,50,50
1723076081,552,50,0,0,204,0,172,0,0
1723076081,744,50,0,240,0,0,0,0,0
1723076081,973,255,253,0,0,11,34,96,19
1723076081,1293,0,0,0,0,0,101,140,103
1723076081,813,127,80,1,0,128,0,0,0
1723076081,749,213,0,0,0,0,0,0,0
1723076081,909,0,0,0,0,175,95,70,0
1723076081,1101,0,0,0,0,0,0,0,0
1723076081,1106,0,0,0,3,0,0,0,0
1723076081,1128,0,5,64,0,0,1,0,192
1723076081,773,0,136,0,7,7,0,32,0
1723076081,520,0,0,50,0,12,50,50,50
1723076081,552,50,0,0,219,0,172,0,0
1723076081,840,0,50,61,50,193,1,68,0
1723076081,973,255,253,0,0,11,34,96,4
1723076081,1069,28,0,123,254,0,0,0,0
1723076081,781,0,0,0,0,0,0,0,0
1723076081,845,0,35,250,250,0,10,0,28
1723076081,1037,0,0,0,0,0,0,0,10
1723076081,1042,24,0,0,1,0,115,0,0
1723076081,968,8,0,0,0,0,0,0,0
1723076081,1032,0,0,0,0,0,0,0,0
1723076081,773,0,136,0,7,248,0,32,0
1723076081,520,0,0,50,0,12,50,50,50
1723076081,552,50,0,0,234,0,172,0,0
1723076081,744,50,0,240,0,0,0,0,0
1723076081,973,255,253,0,0,11,34,96,245
1723076081,813,127,112,1,0,128,0,0,0
1723076081,1173,127,0,32,127,0,0,0,0
1723076081,1266,67,128,110,80,137,68,192,20
1723076081,1330,155,98,52,0,0,0,0,0
1723076081,952,255,255,205,255,205,205,64,4
1723076081,1080,50,50,50,0,0,0,0,0
1723076081,773,0,136,0,7,233,0,32,0
1723076081,520,0,0,50,0,12,50,50,50
1723076081,552,50,0,0,249,0,172,0,0
1723076081,840,0,50,61,50,193,1,68,0
1723076081,973,255,253,0,0,11,34,96,230
1723076081,781,0,0,0,0,0,0,0,0
1723076081,845,0,35,250,250,0,11,0,28
1723076081,1037,0,0,0,0,0,0,0,11
1723076081,968,8,0,0,0,0,0,0,0
1723076081,773,0,136,0,7,218,0,32,0
1723076081,520,0,0,50,0,12,50,50,50
1723076081,552,50,0,0,8,0,172,0,0
1723076081,744,50,0,240,0,0,0,0,0
1723076081,973,255,253,0,0,11,34,96,215
1723076081,813,127,112,1,0,128,0,0,0
1723076081,749,198,0,0,0,0,0,0,0
1723076081,909,0,0,0,0,175,110,70,0
1723076081,1010,0,0,0,0,0,0,0,0
1723076081,1074,129,30,64,0,0,12,57,18
1723076081,1101,0,0,0,0,0,0,0,0
1723076081,1128,0,5,64,0,0,1,0,192
1723076081,1554,0,32,2,4,2,130,0,16
1723076081,773,0,136,0,7,203,0,32,0
1723076081,520,0,0,50,0,12,50,50,50
1723076081,552,50,0,0,23,0,172,0,0
1723076081,840,0,50,61,50,193,1,68,0
1723076081,114,2,0,0,0,0,0,0,0
1723076081,973,255,253,0,0,11,34,96,200
1723076081,781,0,0,0,0,0,0,0,0
1723076081,845,0,35,250,250,0,12,0,28
1723076081,1037,0,0,0,0,0,0,0,12
1723076081,1106,0,0,0,3,0,0,0,0
1723076081,968,8,0,0,0,0,0,0,0
1723076081,1032,0,0,0,0,0,0,0,0
1723076081,773,0,136,0,7,188,0,32,0
1723076081,520,0,0,50,0,12,50,50,50
1723076081,552,50,0,0,38,0,172,0,0
1723076081,744,50,0,240,0,0,0,0,0
1723076081,973,255,253,0,0,11,34,96,185
1723076081,1069,28,0,108,254,0,0,0,0
1723076081,813,127,112,1,0,128,0,0,0
1723076081,1042,24,0,0,1,0,115,0,0
1723076081,1390,240,0,0,0,0,0,0,0
1723076081,952,255,255,205,255,205,205,80,4
1723076081,773,0,136,0,7,173,0,32,0
1723076081,1166,0,0,0,0,0,0,0,0
1723076081,520,0,0,50,0,12,50,50,50
1723076081,552,50,0,0,53,0,172,0,0
1723076081,840,0,50,61,50,193,1,68,0
1723076081,973,255,253,0,0,11,34,96,170
1723076081,1416,254,0,0,0,0,61,32,6
1723076081,781,0,0,0,0,0,0,0,0
1723076081,845,0,35,250,250,0,13,0,28
1723076081,1037,0,0,0,0,0,0,0,13
1723076081,1294,0,0,0,2,0,0,255,11
1723076081,968,8,0,0,0,0,0,0,0
1723076081,1080,50,50,50,0,0,0,0,0
1723076081,1160,103,0,95,0,0,110,0,0
1723076081,1394,80,128,110,224,0,0,0,0
1723076081,1400,0,0,0,0,0,0,0,0
1723076081,773,0,136,0,7,158,0,32,0
1723076081,520,0,0,50,0,12,50,50,50
1723076081,552,50,0,0,68,0,172,0,0
1723076081,744,50,0,240,0,0,0,0,0
1723076081,973,255,253,0,0,11,34,96,155
1723076081,813,127,112,1,0,128,0,0,0
1723076081,749,183,0,0,0,0,0,0,0
1723076081,909,0,0,0,0,175,125,70,0
1723076081,1101,0,0,0,0,0,0,0,0
1723076081,1128,0,5,64,0,0,1,0,192
1723076081,773,0,136,0,7,143,0,32,0
1723076081,520,0,0,50,0,12,50,50,50
1723076081,552,50,0,0,83,0,172,0,0
1723076081,840,0,50,61,50,193,1,68,0
1723076081,973,255,253,0,0,11,34,96,140
1723076081,781,0,0,0,0,0,0,0,0
1723076081,845,0,35,250,250,0,14,0,28
1723076081,1037,0,0,0,0,0,0,0,14
1723076081,1010,0,0,0,0,0,0,0,0
1723076081,1074,129,31,64,0,0,12,57,18
1723076081,968,8,0,0,0,0,0,0,0
1723076081,1032,0,0,0,0,0,0,0,0
1723076081,1426,27,104,0,43,8,17,76,63
1723076081,773,0,136,0,7,112,0,32,0
1723076081,520,0,0,50,0,12,50,50,50
1723076081,552,50,0,0,97,1,172,0,0
1723076081,744,50,0,240,0,0,0,0,0
1723076081,973,255,253,0,0,11,34,96,125
1723076081,1293,0,0,0,0,0,101,140,118
1723076081,813,127,112,1,0,128,0,0,0
1723076081,952,255,255,205,255,205,205,96,4
1723076081,1106,0,0,0,3,0,0,0,0
1723076081,773,0,136,0,7,97,0,32,0
1723076081,520,0,0,50,0,12,50,50,50
1723076081,552,50,0,0,113,0,172,0,0
1723076081,840,0,50,61,50,193,1,68,0
1723076081,973,255,253,0,0,11,34,96,110
1723076081,1069,28,0,93,254,0,0,0,0
1723076081,781,0,0,0,0,0,0,0,0
1723076081,845,0,35,250,250,0,15,0,28
1723076081,1037,0,0,0,0,0,0,0,15
1723076081,1042,24,0,0,1,0,115,0,0
1723076081,968,8,0,0,0,0,0,0,0
1723076081,773,0,136,0,7,82,0,32,0
1723076081,520,0,0,50,0,12,50,50,50
1723076081,552,50,0,0,128,0,172,0,0
1723076081,744,50,0,240,0,0,0,0,0
1723076081,973,255,253,0,0,11,34,96,95
1723076081,813,127,112,1,0,128,0,0,0
1723076081,749,168,0,0,0,0,0,0,0
1723076081,909,0,0,0,0,175,140,70,0
1723076081,1173,127,0,32,127,0,0,0,0
1723076081,1266,67,128,110,80,137,68,192,20
1723076081,1101,0,0,0,0,0,0,0,0
1723076081,1080,50,50,50,0,0,0,0,0
1723076081,1128,0,5,64,0,0,1,0,192
1723076081,1330,155,98,52,0,0,0,0,0
1723076081,773,0,136,0,7,67,0,32,0
1723076081,520,0,0,50,0,12,50,50,50
1723076081,552,50,0,0,159,0,172,0,0
1723076081,840,0,50,61,50,193,1,68,0
1723076081,973,255,253,0,0,11,34,96,64
1723076081,781,0,0,0,0,0,0,0,0
1723076081,845,0,35,250,250,0,0,0,28
1723076081,1037,0,0,0,0,0,0,0,0
1723076081,968,8,0,0,0,0,0,0,0
1723076081,1032,0,0,0,0,0,0,0,0
1723076081,773,0,136,0,7,52,0,32,0
1723076081,520,0,0,50,0,12,50,50,50
1723076081,552,50,0,0,174,0,172,0,0
1723076081,744,50,0,240,0,0,0,0,0
1723076081,973,255,253,0,0,11,34,96,49
1723076081,813,127,112,1,0,128,0,0,0
1723076081,1010,0,0,0,0,0,0,0,0
1723076081,1074,129,16,64,0,0,12,57,18
1723076081,1554,0,32,2,4,2,131,0,16
1723076081,952,255,255,205,255,205,205,112,4
1723076081,773,0,136,0,7,37,0,32,0
1723076081,520,0,0,50,0,12,50,50,50
1723076081,552,50,0,0,189,0,172,0,0
1723076081,840,0,50,61,50,193,1,68,0
1723076081,114,2,0,0,0,0,0,0,0
1723076081,973,255,253,0,0,11,34,96,34
1723076081,781,0,0,0,0,0,0,0,0
