ASCII Trace IXXAT MiniMon V3  Version: 1.1.4.4543
Date: 10/01/2017
Start time: 10:58:47
Stop time: 10:59:28
Overruns: 0  Errorframes: 0                                          
Baudrate: 500 kbit/s
"Time";"Identifier (hex)";"Format";"Flags";"Data (hex)"
"00:35:57.643";"3E9";"Std";"";"FE F8 DF FF 00 00 00 00"
"00:35:57.643";"530";"Std";"";"00 00 00 00 00 00 00 00"
"00:35:57.643";"5E9";"Std";"";"00 FD 01 00 00 00 00 00"
"00:35:57.644";"668";"Std";"";"02 00 00 00 00 00 00 00"
"00:35:57.645";"31E";"Std";"";"AC E7 3F 00 00 00 00 00"
"00:35:57.648";"30B";"Std";"";"10 2A 01 00 08 00 00 10"
"00:35:57.649";"FD";"Std";"";"09 DB 1F 80 00 00 00 00"
"00:35:57.652";"32A";"Std";"";"F6 06 00 00 48 02 00 00"
"00:35:57.652";"3DC";"Std";"";"E0 00 82 0B 00 08 00 00"
"00:35:57.655";"147";"Std";"";"00 00 00 00 00 00 00 00"
"00:35:57.657";"107";"Std";"";"00 00 FE F3 00 18 42 B4"
"00:35:57.657";"1B000031";"Ext";"";"31 00 04 03 01 00 00 00"
"00:35:57.657";"5F7";"Std";"";"00 FF FB DF FF FE FF FF"
"00:35:57.659";"101";"Std";"";"D8 0C 7E 00 82 1E 00 00"
"00:35:57.660";"31B";"Std";"";"4B 04 00 00 00 77 10 00"
"00:35:57.662";"663";"Std";"";"60 28 20 0E 12 B4 24 00"
"00:35:57.665";"32F";"Std";"";"00 7F 00 00 00 00 00 00"
"00:35:57.665";"3BE";"Std";"";"00 30 E7 51 88 80 0C 80"
"00:35:57.669";"FD";"Std";"";"90 DC 1F 80 00 00 00 00"
"00:35:57.672";"48B";"Std";"";"00 00 00 00 00 80 03 00"
"00:35:57.673";"17330110";"Ext";"";"30 5C 00"
"00:35:57.674";"1B000032";"Ext";"";"32 00 04 01 01 00 00 00"
"00:35:57.675";"147";"Std";"";"00 00 00 00 00 00 00 00"
"00:35:57.675";"1B00004B";"Ext";"";"4B 00 04 01 11 00 00 01"
"00:35:57.677";"107";"Std";"";"00 00 FE F3 00 18 47 B4"
"00:35:57.679";"101";"Std";"";"ED 0D 7E 00 82 25 00 00"
"00:35:57.681";"40";"Std";"";"30 02 00 00 C0 00 00 00"
"00:35:57.682";"3D8";"Std";"";"00 00 08 00 00 00 00 00"
"00:35:57.682";"3DA";"Std";"";"22 08 00 00 00 1C 04 03"
"00:35:57.686";"640";"Std";"";"00 93 90 C1 75 20 08 14"
"00:35:57.686";"391";"Std";"";"45 89 24 51 00 27 00 20"
"00:35:57.687";"3C7";"Std";"";"2E 00 00 00 05 40 A0 00"
"00:35:57.687";"1B00000E";"Ext";"";"0E 00 04 01 09 08 0E 00"
"00:35:57.687";"3C0";"Std";"";"BB 06 03 00"
"00:35:57.688";"3D5";"Std";"";"65 0C 00 04 00 00 00 00"
"00:35:57.688";"3D6";"Std";"";"0C 08 00 00 00 00 00 00"
"00:35:57.688";"583";"Std";"";"00 10 00 00 00 44 40 00"
"00:35:57.688";"584";"Std";"";"BF 0C 00 00 00 00"
"00:35:57.689";"5A0";"Std";"";"00 0A 80 20 78"
"00:35:57.689";"5E1";"Std";"";"A5 2A 00 60 FE 00 00 00"
"00:35:57.689";"5F0";"Std";"";"64 00 64 00 00 64 00 00"
"00:35:57.689";"FD";"Std";"";"19 DD 1F 80 00 00 00 00"
"00:35:57.690";"3D0";"Std";"";"00 00 00 C1 80 00 00 00"
"00:35:57.690";"3E5";"Std";"";"D1 1F 00 00 00 00 00 00"
"00:35:57.692";"3EB";"Std";"";"E0 00 00 FE 00 00 00 00"
"00:35:57.694";"17F0000C";"Ext";"";"20 0C 00 00 00 00 00 00"
"00:35:57.694";"31E";"Std";"";"E5 E8 3F 00 00 00 00 00"
"00:35:57.695";"147";"Std";"";"00 00 00 00 00 00 00 00"
"00:35:57.695";"3CF";"Std";"";"00 00 00 00 84 00 00 01"
"00:35:57.696";"3D1";"Std";"";"00 00 00 C1 80 00 00 00"
"00:35:57.697";"17F00031";"Ext";"";"20 00 00 00 00 00 00 00"
"00:35:57.697";"107";"Std";"";"00 00 FE F3 00 18 4D B4"
"00:35:57.698";"30B";"Std";"";"10 2B 01 00 08 00 00 10"
"00:35:57.698";"65E";"Std";"";"00 00 04 02 00 00 00 00"
"00:35:57.698";"17F00014";"Ext";"";"20 14 00 00 00 00 00 00"
"00:35:57.699";"101";"Std";"";"B1 0E 7E 00 82 26 00 00"
"00:35:57.700";"3CE";"Std";"";"00 00 00 00 84 00 00 00"
"00:35:57.700";"1B000010";"Ext";"";"10 00 04 01 19 00 00 00"
"00:35:57.702";"32A";"Std";"";"92 07 00 00 48 02 00 00"
"00:35:57.702";"3DC";"Std";"";"E0 00 84 0B 00 08 00 00"
"00:35:57.709";"FD";"Std";"";"E6 DE 1F 80 00 00 00 00"
"00:35:57.710";"31B";"Std";"";"A6 05 00 00 00 77 10 00"
