ASCII Trace IXXAT MiniMon V3  Version: 1.1.4.4543
Date: 10/01/2017
Start time: 11:03:04
Stop time: 11:03:55
Overruns: 0  Errorframes: 0                                          
Baudrate: 500 kbit/s
"Time";"Identifier (hex)";"Format";"Flags";"Data (hex)"
"00:40:30.023";"583";"Std";"";"00 10 00 00 00 48 40 00"
"00:40:30.023";"584";"Std";"";"43 0F 00 00 00 00"
"00:40:30.023";"5A0";"Std";"";"00 0B 80 20 78"
"00:40:30.023";"5E1";"Std";"";"A7 2A 00 60 FE 00 00 00"
"00:40:30.023";"5F0";"Std";"";"64 00 64 00 00 64 00 00"
"00:40:30.024";"3DA";"Std";"";"22 08 00 00 00 64 04 03"
"00:40:30.025";"569";"Std";"";"00 00 00 3E F8 10 00 00"
"00:40:30.026";"1B00004A";"Ext";"";"4A 00 04 01 11 00 00 01"
"00:40:30.029";"FD";"Std";"";"90 DC 1F 80 00 00 00 00"
"00:40:30.029";"31B";"Std";"";"A8 01 00 00 00 D1 13 00"
"00:40:30.032";"40";"Std";"";"F8 00 00 00 C0 00 00 00"
"00:40:30.034";"462";"Std";"";"00 00 38 00 00 01 00 00"
"00:40:30.034";"147";"Std";"";"00 00 00 00 00 00 00 00"
"00:40:30.034";"3EB";"Std";"";"E0 00 00 FE 00 00 00 00"
"00:40:30.035";"592";"Std";"";"00 20 00 00 00 00 00 00"
"00:40:30.035";"3D8";"Std";"";"00 00 08 00 00 00 00 00"
"00:40:30.035";"17F00032";"Ext";"";"20 32 00 00 00 00 00 00"
"00:40:30.035";"520";"Std";"";"E2 03 00 08 00 0B 00 00"
"00:40:30.036";"107";"Std";"";"00 00 FE E9 00 15 EA FA"
"00:40:30.039";"101";"Std";"";"E1 0D 7D 00 82 20 00 00"
"00:40:30.042";"17330E10";"Ext";"";"33 90 05"
"00:40:30.044";"31E";"Std";"";"2D E5 3F 00 00 00 00 00"
"00:40:30.044";"3DC";"Std";"";"E0 00 DC 0A 00 08 00 00"
"00:40:30.045";"3BE";"Std";"";"00 20 E7 51 88 80 0C 80"
"00:40:30.049";"FD";"Std";"";"19 DD 1F 80 00 00 00 00"
"00:40:30.053";"17330D10";"Ext";"";"33 51 00 02"
"00:40:30.054";"486";"Std";"";"B3 45 68 B1 61 44 96 01"
"00:40:30.054";"484";"Std";"";"E8 A3 8F 3E FA E8 03 40"
"00:40:30.054";"147";"Std";"";"00 00 00 00 00 00 00 00"
"00:40:30.054";"3B5";"Std";"";"00 FE 20 02 0C 00 20 00"
"00:40:30.055";"485";"Std";"";"00 06 40 28 A8 DB 74 58"
"00:40:30.055";"3E9";"Std";"";"FE F8 DF FF 00 00 00 00"
"00:40:30.055";"5AC";"Std";"";"00 00 FF FE FE F7 07 00"
"00:40:30.056";"107";"Std";"";"00 00 FE E9 00 15 EF FA"
"00:40:30.059";"101";"Std";"";"F8 0E 7D 00 82 21 00 00"
"00:40:30.062";"1B000014";"Ext";"";"14 00 04 01 01 00 00 00"
"00:40:30.062";"17330810";"Ext";"";"32 17 50 01"
"00:40:30.065";"32F";"Std";"";"00 7F 00 00 00 00 00 00"
"00:40:30.065";"1B00004B";"Ext";"";"4B 00 04 01 11 00 00 01"
"00:40:30.067";"32A";"Std";"";"3E 04 00 00 48 02 00 00"
"00:40:30.069";"FD";"Std";"";"E6 DE 1F 80 00 00 00 00"
"00:40:30.072";"30B";"Std";"";"10 28 01 00 08 00 00 10"
"00:40:30.072";"551";"Std";"";"F1 22 0C 00 00 00 00 00"
"00:40:30.072";"5F2";"Std";"";"00 00"
"00:40:30.073";"17330910";"Ext";"";"32 44 0A"
"00:40:30.074";"147";"Std";"";"00 00 00 00 00 00 00 00"
"00:40:30.075";"107";"Std";"";"00 00 FE E9 00 15 F3 FA"
"00:40:30.079";"101";"Std";"";"9C 0F 7D 00 82 21 00 00"
"00:40:30.079";"31B";"Std";"";"CB 02 00 00 00 D1 13 00"
"00:40:30.082";"40";"Std";"";"9C 01 00 00 C0 00 00 00"
"00:40:30.083";"17330C10";"Ext";"";"33 14 01"
"00:40:30.085";"391";"Std";"";"3C 88 23 47 00 27 00 20"
"00:40:30.085";"3C7";"Std";"";"FD 00 00 00 05 40 A0 00"
