ASCII Trace IXXAT MiniMon V3  Version: 1.1.4.4543
Date: 10/01/2017
Start time: 14:58:53
Stop time: 14:59:30
Overruns: 0  Errorframes: 0                                          
Baudrate: 500 kbit/s
"Time";"Identifier (hex)";"Format";"Flags";"Data (hex)"
"00:01:47.813";"107";"Std";"";"00 00 FE FD 80 10 4C 8A"
"00:01:47.814";"1B00000C";"Ext";"";"0C 00 08 01 01 00 04 00"
"00:01:47.818";"48B";"Std";"";"00 00 00 00 00 80 03 00"
"00:01:47.820";"101";"Std";"";"91 00 81 FC 81 0E 00 00"
"00:01:47.821";"31B";"Std";"";"4B 0C 00 00 00 01 00 00"
"00:01:47.822";"32F";"Std";"";"00 7F 00 00 00 00 00 00"
"00:01:47.827";"3B5";"Std";"";"00 FE 20 02 0C 00 20 00"
"00:01:47.827";"3E9";"Std";"";"FE F8 DF FF 00 00 00 00"
"00:01:47.827";"5EA";"Std";"";"00 00 00 36 F8 FE FB FF"
"00:01:47.828";"5EB";"Std";"";"00 00 FE FE FB 0F 80 FF"
"00:01:47.828";"17F00046";"Ext";"";"20 46 00 00 00 00 00 80"
"00:01:47.828";"1A55552B";"Ext";"";"00 00 00 00 00 00 00 00"
"00:01:47.829";"3DA";"Std";"";"22 08 00 00 00 28 00 00"
"00:01:47.829";"6B5";"Std";"";"FD 83 FD 03 FD 00 FD 07"
"00:01:47.830";"FD";"Std";"";"0B D0 1F 80 00 00 00 00"
"00:01:47.831";"147";"Std";"";"00 00 00 00 00 00 00 00"
"00:01:47.833";"107";"Std";"";"00 00 FE FD 80 10 50 8A"
"00:01:47.833";"1B00004B";"Ext";"";"4B 00 08 01 11 00 00 01"
"00:01:47.834";"17F00031";"Ext";"";"20 00 00 00 00 00 00 00"
"00:01:47.838";"32A";"Std";"";"A7 0E 00 00 48 02 00 00"
"00:01:47.838";"3EB";"Std";"";"E0 00 00 FE 00 00 00 00"
"00:01:47.840";"101";"Std";"";"9E 01 81 FD 81 0B 00 00"
"00:01:47.842";"3BE";"Std";"";"00 10 E7 01 C8 80 0C 80"
"00:01:47.843";"640";"Std";"";"00 9E 9C C1 75 20 08 18"
"00:01:47.844";"3C7";"Std";"";"FD 00 00 00 00 40 A0 00"
"00:01:47.844";"641";"Std";"";"91 10 0A 50 14 0E 6E 14"
