ASCII Trace IXXAT MiniMon V3  Version: 1.1.4.4543
Date: 05/06/2017
Start time: 15:41:26
Stop time: 15:42:06
Overruns: 0  Errorframes: 0                                          
Baudrate: 500 kbit/s
"Time";"Identifier (hex)";"Format";"Flags";"Data (hex)"
"00:46:53.211";"245";"Std";"";"80 28 85 81 80 80 00 85"
"00:46:53.211";"14B";"Std";"";"07 F9 0A 35 07 FA B0 DD"
"00:46:53.211";"1CD";"Std";"";"27 FA 67 FA 27 FA 90 F0"
"00:46:53.212";"247";"Std";"";"00 00 00 00 00 00 00 03"
"00:46:53.213";"73";"Std";"";"05 00 FF FF FF 00 6F 56"
"00:46:53.213";"F3";"Std";"";"22 FF 08 5C 10 8A 70 88"
"00:46:53.214";"6D";"Std";"";"40 E6 60 E6"
"00:46:53.218";"12D";"Std";"";"0F 0F 00 00 40 26 4E D2"
"00:46:53.218";"175";"Std";"";"02 01 00 0F 00 00 20 19"
"00:46:53.219";"3";"Std";"";"10 13 10 00 04 FF 60 50"
"00:46:53.220";"E";"Std";"";"3F FF 3F FF 0F FF 00 FF"
"00:46:53.221";"2F1";"Std";"";"77 24 41 00 00 EB FF FF"
"00:46:53.221";"105";"Std";"";"02 1D 80 00 00 94 E3 0B"
"00:46:53.221";"1CD";"Std";"";"27 F8 67 F8 27 F8 A0 89"
"00:46:53.223";"73";"Std";"";"05 00 FF FF FF 00 7F 9B"
"00:46:53.223";"1";"Std";"";"0C C0 DF 9C 55 03 51 4B"
"00:46:53.225";"45";"Std";"";"00 FF 00 00 00 00 30 49"
"00:46:53.225";"6D";"Std";"";"40 E6 70 2B"
"00:46:53.228";"2F8";"Std";"";"00 00 00"
"00:46:53.229";"5";"Std";"";"11 10 02 DD 01 00 2C 71"
"00:46:53.229";"5F";"Std";"";"02 DA F7 F7 00 00 10 BD"
"00:46:53.229";"D5";"Std";"";"00 00 40 00 00 00 20 12"
"00:46:53.229";"3";"Std";"";"10 13 10 00 04 FF 70 9D"
"00:46:53.230";"E";"Std";"";"3F FF 3F FF 0F FF 00 FF"
"00:46:53.230";"101";"Std";"";"00 00 A0 00 00 00 10 25"
"00:46:53.230";"104";"Std";"";"00 00 03 00 FF 00 20 3D"
"00:46:53.230";"201";"Std";"";"D4 30 9F 06 00 00 20 C6"
"00:46:53.231";"203";"Std";"";"00 00 00 00 00 00 00 00"
"00:46:53.231";"245";"Std";"";"80 2F 85 81 80 80 10 85"
"00:46:53.231";"14B";"Std";"";"07 F7 0A 35 07 F8 C0 9F"
"00:46:53.231";"1CD";"Std";"";"27 F8 67 F8 27 F8 B0 44"
"00:46:53.233";"73";"Std";"";"05 00 FF FF FF 00 8F E4"
"00:46:53.233";"37A";"Std";"";"40 26 4E D2 07 83 9A"
"00:46:53.234";"F3";"Std";"";"22 FF 08 5C 10 8A 80 F7"
"00:46:53.234";"6D";"Std";"";"40 E6 80 54"
"00:46:53.238";"175";"Std";"";"02 01 00 0F 00 00 30 D4"
"00:46:53.239";"3";"Std";"";"10 13 10 00 04 FF 80 E2"
"00:46:53.240";"E";"Std";"";"3F FF 3F FF 0F FF 00 FF"
"00:46:53.241";"2F1";"Std";"";"77 24 41 00 00 EB FF FF"
"00:46:53.241";"105";"Std";"";"02 21 80 00 00 94 F3 F5"
"00:46:53.241";"1CD";"Std";"";"27 F8 67 F8 27 F8 C0 1D"
"00:46:53.243";"73";"Std";"";"05 00 FF FF FF 00 9F 29"
"00:46:53.244";"F9";"Std";"";"18 00 00 7D 00 00 B0 B9"
"00:46:53.245";"45";"Std";"";"00 FF 00 00 00 00 40 10"
"00:46:53.245";"6D";"Std";"";"40 E6 90 99"
"00:46:53.247";"349";"Std";"";"00 C8 FF 42 1C 64 F0 60"
"00:46:53.247";"4";"Std";"";"01 00 84 4B 0F"
"00:46:53.249";"5";"Std";"";"11 10 02 D1 01 00 3C 6E"
"00:46:53.249";"5F";"Std";"";"02 C7 F7 E7 00 00 20 8F"
"00:46:53.249";"D5";"Std";"";"00 00 40 00 00 00 30 DF"
"00:46:53.249";"3";"Std";"";"10 13 10 00 04 FF 90 2F"
"00:46:53.250";"E";"Std";"";"3F FF 3F FF 0F FF 00 FF"
"00:46:53.250";"101";"Std";"";"00 00 A0 00 00 00 20 6F"
"00:46:53.250";"104";"Std";"";"00 00 03 00 FF 00 30 F0"
"00:46:53.250";"201";"Std";"";"D4 30 9F 06 00 00 30 0B"
"00:46:53.251";"203";"Std";"";"00 00 00 00 00 00 00 00"
"00:46:53.251";"245";"Std";"";"80 1E 85 81 80 80 20 85"
"00:46:53.251";"14B";"Std";"";"07 F7 0A 35 07 F8 D0 52"
"00:46:53.251";"1CD";"Std";"";"27 F8 67 F8 27 F8 D0 D0"
"00:46:53.252";"406";"Std";"";"FD 09 04 0F 04 00 00 07"
"00:46:53.253";"73";"Std";"";"05 00 FF FF FF 00 AF 63"
