pgn,byte_1,byte_2,byte_3,byte_4,byte_5,byte_6,byte_7,byte_8
254,128,8,9,128,0,50,12,76
257,0,0,0,0,31,192,12,43
259,12,0,3,232,0,0,12,228
260,0,0,0,6,0,0,2,89
278,0,0,0,0,0,0,12,150
497,255,0,0,0,0,0,0,0
252,0,0,0,0,0,0,13,139
496,0,31,224,0,0,0,0,0
250,64,32,0,0,112,8,0,238
498,0,64,0,0,0,0,14,252
504,64,255,128,0,0,0,10,44
598,8,0,0,127,196,0,0,0
511492083,0,0,147,205,0,0,0,0
511492081,3,68,0,2,0,0,0,5
255,0,29,115,174,117,192,13,176
511492084,40,0,0,0,0,0,0,0
511492077,0,0,0,0,0,0,0,0
511492080,0,0,0,6,24,0,0,0
511492082,255,244,0,0,0,20,0,0
2000,0,0,0,0,0,0,0,0
256,78,185,215,58,224,0,13,153
222,27,56,151,208,2,59,0,0
762,0,4,202,0,0,0,0,0
1049,99,0,0,12,12,0,0,0
500,64,0,3,192,0,0,7,152
495,136,0,0,0,0,0,13,248
238,0,0,0,0,0,0,14,172
240,255,192,0,81,95,248,3,66
244,26,144,0,0,0,0,14,201
251,0,14,29,116,0,0,14,220
254,128,8,9,128,0,50,13,81
257,0,0,0,0,31,192,13,54
259,12,0,3,232,0,0,13,249
260,0,0,0,6,0,0,3,68
278,0,0,0,0,0,0,13,139
501,0,0,0,0,0,0,0,0
252,0,0,0,0,0,0,14,172
503,0,0,0,216,0,0,0,0
250,64,32,0,0,120,8,0,226
506,0,0,0,0,0,0,0,0
511492081,3,68,0,2,0,0,0,5
511492082,255,244,0,0,0,20,0,0
511492084,40,0,0,0,0,0,0,0
255,0,29,115,174,117,192,14,151
511492080,0,0,0,6,24,0,0,0
511492077,0,0,0,0,0,0,0,0
511492083,0,0,147,205,0,0,0,0
256,78,185,215,58,224,0,14,190
222,27,56,151,208,3,38,0,0
1854,0,0,0,0,0,0,0,0
1051,34,0,0,0,1,48,0,0
238,0,0,0,0,0,0,15,177
240,255,192,0,81,95,248,4,17
244,26,144,0,0,0,0,15,212
251,0,14,29,116,0,0,15,193
254,128,8,9,127,240,50,14,88
257,0,0,0,0,31,192,14,17
259,12,0,3,232,0,0,14,222
260,0,0,0,6,0,0,4,23
278,0,0,0,0,0,0,14,172
497,255,0,0,0,0,0,0,0
252,0,0,0,0,0,0,15,177
496,0,31,224,0,0,0,0,0
250,64,32,0,0,0,8,0,166
498,0,64,0,0,0,0,15,225
748,0,0,0,0,0,0,0,0
504,64,255,128,0,0,0,11,49
1048,0,0,9,4,0,0,0,0
511492083,0,0,147,205,0,0,0,0
255,0,29,115,174,117,192,15,138
511492084,40,0,0,0,0,0,0,0
511492081,3,68,0,2,0,0,0,5
511492077,0,0,0,0,0,0,0,0
511492080,0,0,0,6,24,0,0,0
511492082,255,244,0,0,0,20,0,0
2000,0,0,0,0,0,0,0,0
256,78,185,215,58,224,0,15,163
222,27,56,151,208,4,117,0,0
