ASCII Trace IXXAT MiniMon V3  Version: 1.1.4.4543
Date: 27/03/2024
Start time: 13:28:50
Stop time: 13:29:15
Overruns: 0  Errorframes: 0                                          
Baudrate: 500 kbit/s
"Time";"Identifier (hex)";"Format";"Flags";"Data (hex)"
"00:37:59.609";"208";"Std";"";"17 20 30 00 4C 32 30 30"
"00:37:59.609";"228";"Std";"";"30 30 00 54 00 A8 20 00"
"00:37:59.609";"348";"Std";"";"00 29 35 3A 21 03 64 40"
"00:37:59.609";"72";"Std";"";"02 00 00 00 00"
"00:37:59.613";"3C8";"Std";"";"08 00"
"00:37:59.614";"408";"Std";"";"00 00 00 00 00 00"
"00:37:59.614";"3CD";"Std";"";"FF FD 00 00 0B 22 60 5F"
"00:37:59.614";"32D";"Std";"";"7F 70 01 00 80 00 00 00"
"00:37:59.615";"2ED";"Std";"";"A8 00 00 00 00 00 00"
"00:37:59.616";"38D";"Std";"";"00 00 00 00 AF 8C 46 00"
"00:37:59.617";"44D";"Std";"";"00 00 00 00 00 00 00 00"
"00:37:59.618";"305";"Std";"";"00 88 00 07 16 00 20"
"00:37:59.619";"208";"Std";"";"17 20 30 00 4C 32 30 30"
"00:37:59.619";"228";"Std";"";"30 30 00 63 00 A8 20 00"
"00:37:59.619";"2E8";"Std";"";"32 00 F0 00 00 00 00 00"
"00:37:59.624";"3B8";"Std";"";"E8 DF CF FF CD CF 60 04"
"00:37:59.624";"3CD";"Std";"";"FF FC 00 00 0B 22 60 50"
"00:37:59.624";"30D";"Std";"";"00 00 00 00 00 00 00 00"
"00:37:59.625";"3F2";"Std";"";"00 00 00 00 00 00 00 00"
"00:37:59.625";"432";"Std";"";"81 12 40 00 00 0C 3D 52"
"00:37:59.625";"592";"Std";"";"1E 64 00 0B 28 11 44 DA"
"00:37:59.625";"34D";"Std";"";"00 23 FA FA 00 00 00 1C"
"00:37:59.626";"40D";"Std";"";"00 00 00 00 00 00 00 00"
"00:37:59.628";"305";"Std";"";"00 88 00 87 87 00 20"
"00:37:59.629";"208";"Std";"";"17 20 30 00 4C 32 30 30"
"00:37:59.629";"228";"Std";"";"30 30 00 72 00 A8 20 00"
"00:37:59.629";"348";"Std";"";"00 29 35 3A 21 03 64 40"
"00:37:59.629";"588";"Std";"";"FE 00 00 0A 00 3D 20 06"
"00:37:59.633";"3C8";"Std";"";"08 00"
"00:37:59.634";"438";"Std";"";"30 32 23 00 00 00 01 81"
"00:37:59.634";"3CD";"Std";"";"FF FC 00 00 0B 22 60 41"
"00:37:59.634";"488";"Std";"";"81 0A 5D 00 00 80 00 00"
"00:37:59.634";"50D";"Std";"";"00 00 00 00 00 66 8C 1B"
"00:37:59.635";"32D";"Std";"";"7F 70 01 00 80 00 00 00"
"00:37:59.635";"578";"Std";"";"00 00 00 00 00 00"
"00:37:59.636";"452";"Std";"";"00 00 00 03 00 00"
"00:37:59.638";"305";"Std";"";"00 88 00 07 F8 00 20"
"00:37:59.639";"208";"Std";"";"17 20 31 00 4C 32 31 31"
"00:37:59.639";"228";"Std";"";"31 30 00 80 00 A8 20 00"
"00:37:59.639";"2E8";"Std";"";"32 00 F0 00 00 00 00 00"
"00:37:59.644";"468";"Std";"";"20 09 40 01 00 07 00 00"
"00:37:59.644";"3CD";"Std";"";"FF FD 00 00 0B 22 60 22"
